Cross_Validation	Asegurado_id	Ind_Ramo_Canal_Vigente	Meses_Antiguedad_Ramo_Canal	Canal_Agrup_Id	Ind_Exequial	Ind_Accidentes_Personales	Ind_Automoviles	Ind_Hogar	Ind_SuRenta	Ind_MasVida	Ind_Soat	Ind_Renta_Educativa	Ind_Otros_Personales	Ind_Salud	Ind_Otros_Empresariales	Ind_Arrendamiento	Ind_Renta_Pensional	Ind_Desempleo	Ind_Vida	Produccion_Emitida_Grupo_Cliente	Porc_RT_Grupo_Cliente	Frecuencia_Anual_Siniestros_Grupo_Cliente	Monto_Pagado_Siniestros_Grupo_Cliente	Recencia_Meses_Ultimo_Siniestros_Grupo_Cliente	Cont_Compania_Cliente	Regional_Contacto_id	Sexo_id	Edad	Numero_Hijos	Ind_Dependientes_Menores18	Ind_Dependientes_Mayores18	Nivel_Ingreso_id	Nivel_Estudios_id	Estado_Civil_id	Ind_Independiente	Cont_Quejas	Cont_Peticion	Cont_Inquietud	Ind_Tipo_Negocio_Colectivo	Ind_Forma_Pago_Mensual	Ind_Forma_Pago_Anual	Ind_Tipo_Pago_Caja_Sura	Ind_Tipo_Pago_Financiacion_Sura
0	107	0	42	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	228,831.00	1.94	0	0	0	2	2	2	28	0	0	0	10	-1	2	0	0	3	0	1	1	0	1	0
1	108	1	17	24,390,648	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1,788,481.55	9.87	0	0	0	2	2	2	39	2	0	0	10	-1	2	0	0	1	2	1	1	0	1	0
0	109	1	11	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,511,248.00	-11.13	0	0	0	3	3	1	41	0	0	0	8	-1	1	0	0	1	1	1	1	0	1	0
0	110	0	12	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1,363,822.64	-3.84	0	0	0	1	5	1	59	2	0	0	8	-1	4	0	0	0	0	0	0	1	1	0
0	111	1	6	24,390,648	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	481,088.00	2.94	0	0	0	2	5	1	44	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	112	1	3	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	480,904.89	-41.32	0	0	0	1	2	2	52	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
1	113	1	4	24,390,651	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	791,255.80	-141.43	0.11	731,164.64	1.27	2	3	1	50	2	0	0	10	-1	1	1	0	0	0	1	1	0	1	0
0	114	0	36	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	2,181,475.58	12.6	0	0	0	1	3	1	42	1	0	0	7	-1	2	0	0	0	0	1	1	0	1	0
0	115	0	52	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	25,950.41	-1.51	0	0	0	1	2	2	27	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	0	0
1	116	1	1	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	517,906.21	-14.28	0.03	217,492.92	0.27	2	5	1	49	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	117	1	25	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	824,986.00	16.7	0	0	0	1	3	1	34	0	0	0	8	-1	-1	0	0	0	4	1	1	0	1	0
0	118	1	3	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,338,443.52	14.61	0.12	774,047.02	0.97	2	2	1	59	1	0	0	8	3	2	0	0	0	0	1	1	0	1	0
0	119	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	640,908.38	7.49	0	0	0	1	5	99	-1	-1	0	0	99	-1	-1	0	0	0	0	0	0	1	1	0
0	120	0	13	24,390,649	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	784,768.08	25.01	0	0	0	1	5	2	34	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	121	0	1	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1,009,291.38	11.89	0.1	354,783.35	0.8	3	2	2	32	0	0	0	8	3	1	0	1	0	1	1	1	0	1	0
1	122	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	728,753.61	-31.1	0	0	0	1	5	2	22	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
0	123	0	11	24,390,648	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	849,900.43	-15.1	0.08	536,403.92	0.89	3	2	1	44	1	0	0	10	3	1	1	0	1	0	1	1	0	1	0
0	124	1	15	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,120,582.70	16.04	0.17	500,962.04	1.5	2	5	1	33	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	125	1	53	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	198,833.66	-1.51	0	0	0	1	5	2	45	-1	0	0	10	-1	-1	0	0	1	0	1	1	0	1	0
0	126	1	51	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,868,508.92	-145.28	0	0	0	1	2	1	54	2	0	0	99	-1	2	0	0	0	0	1	1	0	1	0
0	127	1	14	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	409,443.00	-12.93	0	0	0	1	4	1	44	1	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
1	128	1	47	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	810,558.80	-120.33	0.14	905,955.09	1.73	2	4	1	36	2	0	0	10	-1	2	0	0	0	1	1	1	0	1	0
1	129	0	6	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,165,241.64	6.45	0	0	0	2	2	2	66	0	0	0	10	-1	-1	1	0	0	1	0	0	1	0	0
0	130	1	2	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	408,583.00	-14.28	0	0	0	1	5	1	48	0	0	0	10	-1	-1	0	0	0	0	1	0	1	1	0
1	131	1	13	24,390,650	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	898,487.75	7.49	0.05	1,942,303.22	0.36	2	5	1	26	-1	0	0	7	-1	1	0	0	1	0	0	0	1	1	0
1	132	1	22	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	79,119.02	25.01	0	0	0	1	99	1	54	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	133	0	42	24,390,648	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	849,900.43	-15.1	0.08	536,403.92	0.89	2	2	1	54	0	0	1	10	4	1	0	0	1	0	1	1	0	1	0
0	134	1	26	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	191,928.00	-35.9	0	0	0	1	2	2	48	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	135	0	12	24,390,648	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1,754,466.80	18.44	0	0	0	1	3	2	60	2	0	0	7	-1	2	0	0	0	0	1	1	0	1	0
0	136	0	4	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	424,946.00	11.16	0	0	0	1	4	1	21	-1	-1	-1	99	-1	-1	0	0	0	0	0	0	1	0	0
0	137	1	16	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	372,538.00	-11.4	0	0	0	1	3	2	48	-1	0	0	10	-1	-1	0	0	0	0	0	1	0	1	0
1	138	1	51	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2,030,243.00	-41.32	0	0	0	1	2	2	42	0	0	0	99	-1	2	0	0	0	0	1	1	0	1	0
0	139	0	0	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	839,643.80	9.87	0.08	214,830.38	0.76	2	2	2	29	2	0	0	10	3	1	0	0	0	0	1	1	0	1	0
0	140	0	5	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	479,725.24	6.45	0	0	0	1	99	99	29	-1	-1	-1	99	-1	-1	0	0	0	0	1	1	0	0	0
1	141	1	20	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	932,898.50	-15.36	0	0	0	1	5	2	46	0	0	0	99	-1	-1	0	0	0	0	1	0	1	0	0
0	142	1	17	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	764,160.65	-0.87	0.1	416,982.21	1.06	2	5	1	29	-1	0	0	10	-1	-1	0	0	0	0	1	0	1	0	0
0	143	1	19	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	542,047.78	25.01	0.11	514,299.27	1.02	3	2	1	20	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	144	1	24	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	800,012.77	6.45	0	0	0	1	4	1	36	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	145	0	1	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	213,246.38	-52.28	0	0	0	1	3	2	32	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	146	1	19	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	583,110.16	-53.65	0	0	0	3	2	2	55	0	0	1	10	-1	2	0	0	0	0	1	1	0	1	0
0	147	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	402,248.97	68.26	0	0	0	1	3	1	27	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	148	1	54	24,390,649	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1,370,108.48	46.49	0.12	372,461.97	1.21	2	3	2	42	0	0	0	7	-1	-1	0	0	0	1	1	1	0	1	0
0	149	0	39	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,030,140.82	-1.51	0.11	506,524.47	1.18	2	4	2	49	1	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	150	1	1	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,613,507.00	27.88	0	0	0	1	3	1	36	0	0	0	7	-1	1	0	0	4	0	1	1	0	1	0
0	151	1	43	24,390,648	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1,433,638.31	14.12	0.12	526,661.41	1.21	3	5	2	45	0	0	0	8	-1	1	1	0	0	0	1	0	1	1	0
1	152	1	33	24,390,649	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	1,151,746.00	42.99	0	0	0	3	2	1	38	1	1	0	7	-1	1	0	0	0	0	1	1	0	1	0
0	153	1	10	24,390,653	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	525,758.00	7.49	0	0	0	1	5	2	47	0	0	0	10	2	2	0	0	0	0	1	1	0	1	0
0	154	1	3	24,390,649	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1,026,505.00	7.49	0	0	0	1	99	1	63	0	0	0	10	-1	-1	0	0	0	0	1	0	1	1	0
1	155	1	7	24,390,648	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1,493,232.00	12.89	1	6,124,527.00	6	1	3	2	38	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
1	156	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	444,929.03	11.16	0	0	0	1	5	2	25	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
0	157	1	4	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	413,199.00	-6.66	0	0	0	1	3	1	29	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	158	0	36	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	849,900.43	-15.1	0.08	536,403.92	0.89	3	2	1	46	0	0	0	10	3	1	0	0	0	0	1	1	0	1	0
0	159	0	35	24,390,649	0	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1,551,988.74	13.05	0	0	0	2	2	2	39	2	1	0	7	3	1	0	0	0	0	1	1	0	1	0
0	160	1	41	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	359,201.47	7.49	0	0	0	1	3	1	71	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	161	0	1	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	499,855.14	7.49	0	0	0	1	3	1	-1	0	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
1	162	0	11	24,390,648	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1,021,046.89	58.42	0	0	0	1	2	2	45	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	163	0	13	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2,723,660.02	-1.51	0	0	0	1	3	2	66	-1	0	0	7	-1	-1	1	0	1	0	1	0	1	0	0
0	164	0	28	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	77,238.95	20.57	0	0	0	1	99	2	-1	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	0	0
1	165	0	28	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	774,760.78	1.94	0	0	0	3	2	2	26	0	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
1	166	1	18	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,726,156.00	-11.13	0	0	0	1	3	1	55	6	0	0	8	-1	2	0	0	0	0	0	0	1	1	0
0	167	1	5	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	904,885.59	-83.09	1	2,330,265.00	4	1	2	1	37	-1	-1	-1	99	-1	-1	0	0	3	0	1	1	0	1	0
0	168	0	16	24,390,648	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1,027,048.00	-12.93	0	0	0	1	4	1	63	2	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
0	169	0	20	24,390,653	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,532,560.00	7.49	0	0	0	1	4	1	40	3	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
1	170	0	31	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,604,269.64	9.38	0	0	0	1	2	2	55	2	1	1	8	-1	2	0	0	0	0	1	1	0	1	0
0	171	0	20	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	944,073.42	-33.62	0	0	0	1	5	2	56	3	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	172	0	59	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2,864,114.25	13.72	0	0	0	1	4	2	47	2	0	0	7	-1	2	0	0	0	0	1	1	0	1	0
0	173	0	5	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	870,545.99	-15.5	0.06	314,640.43	0.65	3	3	2	33	0	0	1	10	3	5	0	0	0	1	1	1	0	1	0
0	174	1	2	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	421,717.00	11.16	0	0	0	1	3	2	23	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	175	0	7	24,390,651	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1,821,762.00	21.24	0.23	798,503.13	1.75	3	2	2	37	1	1	1	7	2	5	0	0	0	0	1	1	0	1	0
0	176	1	27	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,077,624.89	10.77	0.14	554,726.47	1.44	2	3	2	37	0	0	0	8	-1	2	0	0	0	2	1	1	0	0	0
1	177	1	38	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	780,073.30	-52.28	0.14	566,212.30	1.2	2	3	2	39	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
1	178	1	10	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,123,182.05	-45.66	1	2,620,212.00	9	1	3	2	47	-1	0	0	8	-1	-1	0	0	0	3	1	1	0	1	0
0	179	1	3	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	551,945.00	-3.36	0	0	0	2	6	1	35	0	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	180	0	5	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	504,800.04	1.56	0	0	0	1	99	1	29	-1	-1	-1	99	-1	-1	0	0	0	0	1	1	0	0	0
0	181	1	41	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,295,204.00	-15.5	0	0	0	2	3	2	39	2	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	182	1	34	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,467,851.07	-50.69	0	0	0	1	3	2	29	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	183	1	59	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	356,637.00	-6.66	0	0	0	1	3	1	32	-1	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	184	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	907,699.83	6.45	0	0	0	1	6	1	59	0	0	0	99	-1	-1	0	0	0	0	0	0	1	0	1
0	185	1	4	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	494,373.82	-24.45	0	0	0	1	4	1	34	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	186	0	12	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	538,618.56	-4.5	0	0	0	3	2	1	25	2	1	1	10	3	5	0	0	1	0	0	0	1	1	0
0	187	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	943,201.73	-0.13	0	0	0	1	3	1	52	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	188	0	5	24,390,648	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1,652,440.70	20.68	0	0	0	3	3	2	37	0	0	0	7	-1	1	0	0	0	0	1	1	0	1	0
0	189	0	12	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	801,027.47	41.83	0	0	0	1	2	1	59	5	0	0	99	-1	2	0	0	0	0	1	0	1	1	0
1	190	0	24	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	608,633.91	39.04	0	0	0	1	2	1	34	1	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
1	191	1	13	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	966,807.62	7.49	0	0	0	1	3	1	1	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	192	0	15	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1,437,076.24	-3.84	0	0	0	1	3	2	47	-1	0	0	8	-1	-1	0	0	0	0	0	1	0	0	0
0	193	0	29	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	684,580.15	11.16	0.03	397,050.74	0.37	2	5	1	37	2	0	0	8	-1	5	0	0	0	0	1	1	0	1	0
0	194	0	0	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	898,115.15	32.1	0	0	0	1	3	2	42	1	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
1	195	1	23	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,499,129.75	-27.28	0.22	975,579.69	1.86	2	2	1	53	1	0	1	8	2	2	0	0	0	1	1	1	0	1	0
1	196	1	44	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	140,734.97	-69.74	0	0	0	1	3	1	29	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	0	0
0	197	0	0	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,028,019.10	14.61	0	0	0	1	3	1	44	2	0	0	8	-1	2	0	0	5	0	1	1	0	1	0
0	198	0	6	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	906,433.76	11.16	0	0	0	1	2	2	22	-1	0	0	7	-1	-1	0	0	0	0	0	0	1	0	1
0	199	1	17	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3,127,511.67	-13.4	1	1,637,806.00	13	2	2	2	29	1	1	1	8	-1	5	0	0	1	0	1	1	0	1	0
0	200	1	2	24,390,652	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	858,265.00	11.16	0	0	0	1	5	1	29	-1	0	0	8	-1	-1	0	0	3	0	1	1	0	1	0
0	201	0	2	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	462,672.19	44.46	0.02	63,609.67	0.28	2	4	1	50	0	0	0	10	-1	-1	1	0	0	0	1	1	0	1	0
0	202	1	42	24,390,648	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	1,570,014.66	10.88	0.15	635,695.17	1.42	2	2	1	47	0	0	0	8	-1	1	1	0	0	0	1	0	0	1	0
0	203	1	9	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1,217,028.68	-10.97	1	4,521,668.00	1	1	3	1	29	-1	0	0	8	-1	-1	0	0	1	1	1	0	1	0	0
0	204	1	26	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,327,995.67	-24.45	0.19	746,576.21	1.69	2	4	1	33	0	0	0	8	-1	1	0	0	0	0	1	1	0	1	0
0	205	1	31	24,390,651	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1,821,762.00	21.24	0.23	798,503.13	1.75	3	2	2	31	0	0	0	7	3	1	0	0	0	0	1	1	0	1	0
0	206	0	24	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	35,669.87	-114.52	0	0	0	1	4	1	23	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	207	0	60	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	943,201.73	-0.13	0	0	0	1	3	1	60	3	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	208	0	34	24,390,648	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	758,638.71	-6.66	0	0	0	1	3	1	38	-1	0	0	10	4	2	0	0	0	0	1	1	0	1	0
0	209	0	0	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	706,368.41	7.49	0	0	0	1	6	1	49	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
1	210	1	59	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	829,342.78	2.94	0.05	276,698.92	0.56	2	5	1	46	1	0	0	10	-1	2	1	0	0	0	0	1	0	0	0
0	211	1	21	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	555,744.71	-118.39	0	0	0	1	3	1	26	-1	0	0	99	-1	1	0	0	0	2	1	1	0	1	0
1	212	1	23	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,599,427.00	1.75	0	0	0	1	2	1	32	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	213	1	35	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	327,537.63	7.49	0	0	0	1	2	1	-1	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	214	1	43	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,055,827.77	42.99	0	0	0	3	2	1	37	2	1	1	7	-1	5	0	0	0	0	1	1	0	1	0
0	215	0	9	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	959,087.42	-6.78	0.09	373,483.43	0.93	2	2	2	57	0	0	0	10	-1	1	1	0	1	1	1	1	0	1	0
0	216	0	43	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1,330,174.19	12.89	0	0	0	1	3	2	33	-1	0	0	8	-1	-1	0	0	1	1	1	1	0	1	0
1	217	0	13	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,723,809.68	18.62	0	0	0	1	2	2	77	1	0	0	8	-1	-1	0	0	0	0	0	0	1	1	0
0	218	1	12	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,553,460.00	1.83	0	0	0	1	3	1	31	-1	0	0	7	-1	1	0	0	0	0	0	0	1	1	0
0	219	1	51	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,459,143.50	1.75	0.14	613,936.82	1.21	3	2	1	35	2	1	0	8	-1	5	0	0	0	1	1	1	0	1	0
0	220	0	12	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,159,206.39	15.09	0	0	0	1	5	2	29	-1	0	0	8	-1	-1	0	0	0	0	1	0	1	0	1
0	221	1	35	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	645,475.00	-18.45	0	0	0	1	3	1	27	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
0	222	1	14	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	730,776.00	-23.35	0	0	0	3	2	1	28	0	0	0	7	4	1	0	0	0	1	1	1	0	1	0
1	223	0	40	24,390,651	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	951,384.32	-1.51	1	14,776,540.00	84	1	5	1	37	-1	0	0	10	-1	-1	0	0	2	0	1	1	0	1	0
0	224	0	36	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,437,076.24	-3.84	0	0	0	1	3	2	49	-1	0	0	8	-1	2	0	0	0	0	0	0	1	1	0
0	225	1	11	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2,535,926.25	34.93	1	2,182,173.00	6	1	3	2	52	0	0	0	7	-1	2	0	0	0	2	1	1	0	1	0
0	226	0	7	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1,194,035.07	-29.47	0	0	0	1	5	2	28	-1	0	1	8	-1	1	0	0	0	0	1	1	0	1	0
0	227	1	9	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,828,320.61	35.07	0	0	0	1	99	99	29	-1	0	0	99	-1	-1	0	0	0	0	1	0	1	0	0
0	228	0	13	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	924,374.00	18.44	0	0	0	1	3	2	42	2	0	0	7	-1	2	0	0	0	0	1	1	0	1	0
0	229	1	7	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,495,048.21	-11.13	0.1	667,426.78	1.11	2	3	1	41	2	0	0	8	-1	5	0	0	0	0	1	1	0	1	0
0	230	1	53	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	931,599.58	31.52	0.08	249,345.54	0.71	2	2	1	40	0	0	0	8	-1	-1	1	0	0	0	1	1	0	1	0
0	231	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	585,766.21	42.31	0	0	0	2	3	1	52	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	232	0	12	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2,556,808.85	17.42	0	0	0	1	3	1	57	1	0	0	7	2	2	0	0	0	0	1	1	0	1	0
1	233	0	15	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	758,638.71	-6.66	0.05	219,360.21	0.59	2	3	1	29	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
0	234	0	50	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	837,374.75	11.16	0	0	0	1	3	1	33	-1	0	0	7	-1	-1	0	0	0	1	1	1	0	1	0
0	235	1	23	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,881,144.47	4.86	1	5,475,839.00	2	1	3	2	29	-1	0	0	8	-1	-1	0	0	0	0	1	0	1	0	0
